height;avgdepth
146;0,354058
189;0,735761
57;0,892490
125;0,843857
118;0,903072
60;0,292873
175;0,785464
164;0,407765
111;0,073762
249;0,233331
139;0,847614
202;0,454321
85;0,863374
190;0,273708
153;0,653837
284;0,633941
165;0,894510
193;0,753218
177;0,896120
78;0,896937
69;0,612128
159;0,688059
118;0,330866
140;0,104951
117;0,826667
283;0,418917
86;0,196041
107;0,922789
281;0,561902
259;0,519028
113;0,862948
126;0,162998
65;0,891720
191;0,247363
133;0,287680
201;0,570379
226;0,629358
210;0,753113
259;0,580951
190;0,761894
254;0,463744
59;0,914781
125;0,853188
116;0,059778
234;0,347313
244;0,500271
273;0,569902
132;0,058871
175;0,493439
82;0,419291
202;0,681451
189;0,384477
127;0,000000
254;0,476573
223;0,438215
216;0,511256
221;0,734391
232;0,601408
75;0,603479
115;0,883028
92;0,000000
82;0,408649
143;0,771410
139;0,084488
193;0,842468
201;0,634107
55;0,706595
117;0,029110
139;0,793328
65;0,833355
258;0,425899
38;0,000000
97;0,140377
103;0,868758
286;0,536104
240;0,621826
282;0,619053
138;0,559704
280;0,284949
209;0,293774
98;0,039209
192;0,072131
114;0,643887
282;0,271344
215;0,267477
54;0,904650
210;0,493946
174;0,876158
41;0,907785
104;0,687523
243;0,616054
34;0,135458
92;0,000000
213;0,868687
273;0,759472
68;0,000000
260;0,465245
186;0,722797
221;0,454420
248;0,488594
252;0,459783
176;0,414130
203;0,770064
121;0,060690
99;0,119214
203;0,293051
284;0,545840
150;0,886128
80;0,000000
269;0,443420
151;0,479914
152;0,790751
117;0,578091
240;0,210920
255;0,442256
112;0,703904
255;0,433616
69;0,000000
203;0,810487
36;0,893158
157;0,386474
48;0,880041
227;0,656808
37;0,124165
253;0,545622
165;0,260610
222;0,874594
92;0,000000
198;0,376095
50;0,000000
112;0,792052
227;0,320158
197;0,810183
46;0,823770
150;0,667749
73;0,875927
225;0,543988
125;0,742360
135;0,552468
160;0,806455
288;0,463261
133;0,000000
270;0,672792
107;0,848718
78;0,894055
60;0,539590
213;0,718404
143;0,276249
120;0,609988
77;0,786831
165;0,215386
104;0,463143
127;0,868734
186;0,742177
96;0,873950
155;0,393158
233;0,633617
47;0,827881
121;0,133237
203;0,395766
131;0,149400
93;0,063953
184;0,292809
228;0,421330
110;0,000000
92;0,796564
141;0,755495
188;0,408730
266;0,339812
87;0,787918
170;0,759952
190;0,448815
103;0,873489
92;0,665946
278;0,388132
265;0,215619
240;0,514504
132;0,369549
183;0,223334
229;0,450084
88;0,000000
217;0,347629
124;0,653820
224;0,484738
111;0,000000
182;0,851678
201;0,254094
249;0,680038
98;0,000000
142;0,256214
281;0,665579
164;0,479255
149;0,670302
110;0,842179
158;0,372918
247;0,796957
217;0,541974
250;0,525644
129;0,000000
199;0,735783
174;0,243063
160;0,659269
176;0,378475
224;0,274326
78;0,882660
262;0,298743
73;0,888921
205;0,639043
200;0,679654
45;0,841860
234;0,522369
143;0,497070
49;0,850177
159;0,054564
272;0,741404
55;0,041619
133;0,859522
143;0,452239
141;0,479349
284;0,489724
254;0,344680
93;0,000000
84;0,000000
267;0,804658
55;0,724690
185;0,527987
77;0,798561
47;0,861049
264;0,450788
183;0,726548
220;0,501883
95;0,000000
160;0,306982
169;0,239599
187;0,823159
173;0,760903
222;0,739262
195;0,704166
143;0,634988
103;0,879309
92;0,018428
185;0,456963
224;0,176742
86;0,210262
278;0,449724
122;0,683873
243;0,802324
132;0,773108
37;0,000000
70;0,845758
37;0,879891
171;0,520702
74;0,913138
118;0,661772
57;0,000000
252;0,876615
209;0,702975
103;0,000000
114;0,871860
195;0,676527
256;0,481419
47;0,893132
246;0,491350
87;0,000000
213;0,369544
279;0,346994
202;0,454910
53;0,886652
101;0,794813
257;0,615612
79;0,904982
280;0,447070
40;0,000000
58;0,773766
261;0,523688
62;0,000000
250;0,564828
125;0,293116
108;0,679736
141;0,556266
53;0,000000
130;0,842074
59;0,853035
177;0,558246
172;0,446253
190;0,725008
135;0,864453
132;0,776632
141;0,874056
147;0,423525
101;0,356170
189;0,744474
282;0,435599
166;0,668283
91;0,642074
38;0,808272
129;0,391411
35;0,000000
73;0,202606
118;0,884363
200;0,718008
118;0,086954
90;0,849343
77;0,581706
122;0,585922
186;0,758915
258;0,262159
142;0,809271
50;0,000000
158;0,184948
38;0,590570
170;0,730324
97;0,045172
228;0,384907
233;0,538268
151;0,871321
263;0,678087
39;0,934332
272;0,515942
104;0,840400
36;0,793326
139;0,930522
35;0,855387
287;0,540949
131;0,705074
61;0,581994
206;0,359658
241;0,318104
199;0,750039
124;0,183180
268;0,743164
230;0,737683
283;0,493663
284;0,753778
52;0,000000
272;0,288579
170;0,139289
246;0,398176
141;0,126642
178;0,419872
277;0,502657
110;0,000000
45;0,852351
180;0,488782
240;0,405355
260;0,590440
51;0,837339
252;0,508704
57;0,797511
130;0,149981
148;0,199555
148;0,860924
102;0,178237
174;0,462471
188;0,580203
272;0,363557
154;0,594001
199;0,338244
54;0,825211
224;0,772734
245;0,543068
222;0,399052
175;0,072969
78;0,000000
87;0,815237
238;0,431388
259;0,593939
251;0,287836
54;0,898960
49;0,000000
101;0,211705
270;0,386635
97;0,000000
219;0,677254
165;0,810101
247;0,915379
65;0,929452
194;0,662973
250;0,592731
254;0,391049
155;0,401271
223;0,479082
97;0,068135
93;0,802389
255;0,678684
199;0,273206
93;0,000000
171;0,123436
180;0,738934
77;0,000000
51;0,826344
273;0,471047
48;0,000000
36;0,902719
254;0,637739
177;0,817270
263;0,341441
163;0,065200
205;0,776146
149;0,000000
131;0,872088
94;0,843398
271;0,684638
165;0,193135
60;0,855488
86;0,836437
149;0,455484
91;0,647221
67;0,897794
36;0,000000
137;0,157205
285;0,674578
95;0,000000
228;0,583804
111;0,315318
239;0,565846
84;0,755401
270;0,500986
47;0,323565
102;0,553781
93;0,000000
139;0,588472
149;0,837002
273;0,695493
135;0,083360
39;0,104302
44;0,000000
53;0,417409
66;0,287231
217;0,396762
33;0,835788
51;0,449792
245;0,806768
34;0,000000
252;0,651899
54;0,907545
120;0,912578
235;0,802886
155;0,102521
250;0,322617
175;0,572561
184;0,142201
256;0,664431
107;0,844816
124;0,811887
268;0,454681
77;0,000000
165;0,844128
120;0,871785
68;0,852326
121;0,071997
282;0,457900
171;0,269355
50;0,867422
108;0,126371
197;0,504293
101;0,865881
143;0,890353
43;0,286397
74;0,000000
142;0,098112
178;0,370996
164;0,190269
99;0,647460
134;0,873055
238;0,488420
110;0,743768
234;0,573247
269;0,543906
102;0,053091
164;0,818444
213;0,631310
238;0,624394
72;0,287620
191;0,431944
110;0,692833
276;0,501629
201;0,382739
203;0,208173
121;0,352726
176;0,781200
167;0,218029
115;0,409515
148;0,221155
103;0,223571
55;0,863739
255;0,605832
220;0,305759
211;0,688041
202;0,818466
159;0,744214
147;0,888576
268;0,651192
130;0,744637
57;0,000000
74;0,788865
45;0,815610
48;0,936035
96;0,167454
269;0,615826
48;0,267048
273;0,509955
41;0,889939
62;0,577249
157;0,689226
99;0,000000
33;0,802372
237;0,547490
95;0,790056
86;0,643089
147;0,915863
147;0,346844
141;0,788711
276;0,411891
173;0,638591
138;0,873167
248;0,462924
266;0,646487
51;0,549674
84;0,244370
287;0,519325
47;0,883827
91;0,392936
74;0,000000
193;0,469639
188;0,453611
170;0,622849
86;0,867695
210;0,528172
66;0,000000
196;0,615191
177;0,264548
218;0,709147
226;0,706374
170;0,842367
195;0,363216
173;0,349725
42;0,725691
38;0,000000
165;0,304116
247;0,464564
117;0,156447
184;0,142445
217;0,221128
86;0,617830
223;0,811565
49;0,898725
283;0,530324
46;0,774123
219;0,483299
120;0,860972
249;0,407578
228;0,593799
60;0,000000
257;0,302754
61;0,000000
268;0,364253
144;0,683186
80;0,289751
223;0,723349
281;0,539268
238;0,234852
256;0,242998
142;0,603509
172;0,644997
280;0,695780
276;0,300865
256;0,696356
210;0,892923
128;0,837521
102;0,874250
221;0,753665
207;0,529063
58;0,892934
119;0,804464
109;0,366717
202;0,849634
244;0,500991
180;0,649780
241;0,768266
74;0,781542
62;0,000000
222;0,342542
112;0,780359
215;0,563764
50;0,775554
183;0,702373
254;0,412427
71;0,913318
206;0,840794
41;0,000000
170;0,785827
82;0,759767
53;0,044139
48;0,000000
72;0,839190
65;0,604650
90;0,949871
266;0,421888
45;0,000000
244;0,663647
270;0,738988
139;0,439305
255;0,507901
153;0,000000
51;0,207881
214;0,299475
237;0,476343
126;0,328398
72;0,838886
188;0,369141
238;0,526855
251;0,899984
60;0,658269
95;0,529485
208;0,487048
129;0,347650
189;0,725382
200;0,767083
40;0,334888
264;0,397968
95;0,081960
202;0,325850
44;0,863710
47;0,853503
100;0,834281
256;0,426580
54;0,901680
180;0,667836
35;0,923003
169;0,479968
143;0,876862
122;0,849520
258;0,517992
287;0,404183
221;0,273786
191;0,466552
195;0,822578
80;0,890682
202;0,835973
59;0,000000
239;0,482510
85;0,588398
228;0,547280
236;0,307525
265;0,419978
34;0,516982
221;0,797838
130;0,407295
156;0,417507
261;0,751299
82;0,000000
95;0,895522
128;0,925876
187;0,307151
129;0,096378
204;0,430134
89;0,821205
287;0,622490
118;0,417346
103;0,652849
51;0,000000
251;0,559253
193;0,503337
179;0,834282
204;0,862005
44;0,901035
82;0,001937
40;0,546243
158;0,662865
90;0,000000
197;0,219791
184;0,379739
118;0,080117
219;0,479670
38;0,044756
40;0,551651
61;0,824795
49;0,896430
112;0,721678
175;0,415484
79;0,884197
95;0,000000
176;0,474736
50;0,000000
125;0,891890
86;0,326091
276;0,567843
94;0,516277
269;0,285165
211;0,437842
206;0,237823
152;0,878604
102;0,218352
105;0,024382
45;0,877600
246;0,475887
149;0,103910
84;0,825471
160;0,865422
77;0,000000
229;0,482234
139;0,057791
256;0,611218
262;0,276793
72;0,591877
220;0,293160
239;0,308106
225;0,665765
46;0,740527
242;0,456057
132;0,909889
119;0,595727
212;0,514314
259;0,663849
76;0,292947
165;0,500973
215;0,338171
172;0,807364
80;0,000000
88;0,000000
263;0,351065
257;0,824125
113;0,881367
274;0,370614
264;0,734467
104;0,800796
192;0,352582
256;0,702334
152;0,181914
124;0,365765
251;0,809780
105;0,802954
273;0,626767
209;0,336531
45;0,621743
33;0,907200
194;0,178825
235;0,544577
129;0,075086
92;0,000000
43;0,780361
229;0,655216
114;0,850693
128;0,541966
52;0,000000
176;0,480467
109;0,904707
207;0,340808
83;0,792491
206;0,555325
83;0,889302
85;0,836231
266;0,629144
175;0,465747
61;0,898908
142;0,486219
232;0,638423
179;0,368796
62;0,778776
109;0,014898
113;0,772877
115;0,000000
178;0,815120
256;0,517486
201;0,465046
35;0,804541
276;0,367108
271;0,458945
91;0,743676
102;0,786318
218;0,436778
233;0,141341
276;0,728104
269;0,543836
162;0,363868
35;0,317643
108;0,000000
122;0,567724
192;0,857608
253;0,787455
65;0,156388
210;0,535703
247;0,528152
208;0,813328
45;0,900349
271;0,620141
283;0,391988
188;0,873290
133;0,554786
114;0,677599
221;0,263132
275;0,355042
153;0,539998
211;0,541456
228;0,656999
203;0,324479
173;0,492548
57;0,000000
134;0,231357
228;0,336603
267;0,487721
57;0,901900
191;0,700313
206;0,696182
98;0,587740
43;0,176013
263;0,472934
166;0,721697
32;0,909833
184;0,721410
281;0,465543
96;0,868754
237;0,647833
102;0,000000
117;0,862028
275;0,470579
34;0,229874
268;0,285949
137;0,606905
89;0,730527
95;0,000000
89;0,429858
219;0,420541
170;0,501489
240;0,448130
266;0,751004
187;0,844296
125;0,351237
281;0,378120
285;0,531163
37;0,000000
75;0,829768
166;0,656064
225;0,612746
249;0,311671
58;0,910371
273;0,588211
54;0,208986
90;0,877392
272;0,467628
66;0,554325
248;0,536488
121;0,840198
79;0,727261
177;0,799732
46;0,390865
263;0,538998
112;0,599116
142;0,783063
111;0,329387
109;0,800877
70;0,851776
140;0,264590
132;0,582549
179;0,827383
47;0,000000
129;0,718921
175;0,820210
39;0,884967
191;0,904128
137;0,502823
226;0,653803
269;0,627981
98;0,304715
34;0,000000
101;0,881425
64;0,880931
183;0,501921
41;0,000000
162;0,805401
219;0,764343
55;0,727638
56;0,000000
181;0,630398
237;0,704990
87;0,944165
196;0,886946
269;0,465851
250;0,453574
90;0,586244
139;0,852027
251;0,591814
265;0,242064
33;0,637746
66;0,435511
49;0,865677
271;0,512152
276;0,291720
101;0,000000
136;0,000000
204;0,502040
127;0,786551
112;0,867962
155;0,886977
193;0,790864
105;0,083182
159;0,226249
64;0,902171
138;0,187704
264;0,737995
260;0,960653
67;0,798648
164;0,645001
95;0,880314
53;0,604193
282;0,550230
241;0,516590
79;0,809201
35;0,934646
127;0,753524
105;0,686371
171;0,714317
208;0,485028
59;0,901659
93;0,267850
131;0,849764
196;0,399592
201;0,687736
244;0,652816
267;0,387951
191;0,776860
85;0,000000
231;0,620051
273;0,426970
216;0,812197
101;0,855393
283;0,285675
56;0,465510
109;0,198810
218;0,879242
111;0,876585
41;0,858794
241;0,774198
39;0,925733
99;0,372571
220;0,345316
130;0,049353
193;0,724051
200;0,246722
69;0,792356
141;0,584775
179;0,427580
238;0,569216
85;0,748548
226;0,205770
91;0,878081
53;0,000000
64;0,919532
200;0,669778
90;0,882969
69;0,862892
71;0,941458
237;0,396975
155;0,433185
106;0,881134
182;0,410143
194;0,912393
141;0,736826
70;0,707291
89;0,869912
58;0,916766
74;0,163781
239;0,824520
238;0,579146
106;0,388912
261;0,603802
154;0,045105
209;0,430049
124;0,676668
101;0,000000
169;0,345192
51;0,435714
214;0,673072
92;0,775486
211;0,399360
131;0,185057
100;0,889705
34;0,000000
92;0,000000
129;0,007237
168;0,332218
121;0,297611
191;0,847287
58;0,000000
232;0,220092
273;0,815450
40;0,908562
174;0,712678
109;0,592818
248;0,447600
272;0,472096
230;0,774603
48;0,743762
133;0,041961
90;0,326917
255;0,617399
172;0,270534
171;0,452004
113;0,711459
80;0,000000
188;0,882653
141;0,876641
44;0,894136
35;0,301841
273;0,465380
63;0,766069
79;0,000000
160;0,873565
94;0,055745
161;0,305273
286;0,479112
201;0,333412
206;0,590473
95;0,866409
132;0,912269
245;0,649487
96;0,879224
92;0,000000
126;0,680784
115;0,201165
226;0,539939
84;0,881838
234;0,525535
141;0,109620
182;0,305995
113;0,573251
214;0,592444
99;0,821309
273;0,349409
92;0,887167
273;0,655057
34;0,000000
126;0,671589
227;0,427050
270;0,556011
163;0,883792
180;0,541437
82;0,322541
37;0,000000
233;0,187084
79;0,854852
258;0,578902
234;0,633849
88;0,815981
43;0,000000
187;0,522362
144;0,563386
251;0,566179
145;0,838195
203;0,669462
190;0,153931
179;0,679634
92;0,000000
65;0,000000
51;0,013378
235;0,373792
95;0,412404
195;0,731177
170;0,879412
156;0,586742
191;0,515819
118;0,845042
242;0,285914
246;0,651819
96;0,000000
76;0,000000
145;0,759769
266;0,509162
39;0,878485
49;0,903580
247;0,563205
147;0,841005
179;0,142550
144;0,179092
207;0,432645
237;0,385631
237;0,388343
63;0,887666
121;0,029100
47;0,000000
97;0,376972
120;0,241914
93;0,000000
214;0,651662
73;0,285590
187;0,182739
141;0,285846
280;0,328537
146;0,061164
72;0,543845
242;0,545605
277;0,489883
41;0,784267
139;0,117910
214;0,246087
272;0,435604
191;0,228616
204;0,269108
190;0,304255
224;0,591711
224;0,442807
258;0,538758
51;0,216727
156;0,847917
38;0,518256
162;0,370548
136;0,764210
222;0,369631
216;0,209872
271;0,569499
207;0,397431
284;0,367597
135;0,718601
209;0,313483
37;0,925320
75;0,725965
59;0,849613
115;0,698956
67;0,789640
173;0,326584
220;0,601945
89;0,714517
204;0,723328
264;0,557765
71;0,000000
104;0,608976
262;0,650629
51;0,000000
271;0,668281
184;0,489089
113;0,365687
69;0,000000
250;0,419937
157;0,946699
277;0,605870
219;0,875219
77;0,857858
149;0,562569
271;0,453521
41;0,910876
160;0,315471
164;0,591789
62;0,000000
260;0,311936
57;0,541194
41;0,000000
151;0,215155
43;0,000000
138;0,908938
136;0,928415
42;0,860358
151;0,841929
194;0,863690
177;0,525446
219;0,587908
121;0,672376
59;0,796283
146;0,795051
275;0,527023
273;0,521642
58;0,000000
84;0,050921
237;0,537184
96;0,357242
59;0,879971
43;0,757988
283;0,361044
206;0,144777
57;0,649222
284;0,567043
52;0,826174
103;0,356593
242;0,385224
140;0,043564
171;0,885639
179;0,093925
157;0,541600
243;0,399687
285;0,287426
217;0,875231
255;0,323622
139;0,367974
55;0,000000
269;0,579995
113;0,805800
74;0,949832
234;0,501226
241;0,760926
274;0,706757
88;0,758335
162;0,390406
163;0,146031
142;0,119642
48;0,688542
158;0,838197
195;0,669134
208;0,552114
257;0,446754
285;0,487732
262;0,390448
45;0,000000
206;0,686477
262;0,407325
37;0,896831
56;0,015176
86;0,513027
54;0,475516
100;0,850241
232;0,674195
254;0,904200
227;0,475480
122;0,135483
186;0,631688
279;0,584222
224;0,164008
104;0,857909
154;0,877433
115;0,899110
164;0,730024
173;0,865174
197;0,095975
54;0,665477
147;0,733801
237;0,807802
76;0,649068
54;0,687840
257;0,214490
49;0,000000
107;0,000000
241;0,412330
163;0,639055
137;0,725026
178;0,009780
57;0,889651
219;0,535017
202;0,593002
168;0,326018
166;0,087893
215;0,560767
272;0,602812
73;0,096276
210;0,824718
174;0,757571
159;0,902604
208;0,789373
69;0,000000
210;0,301494
120;0,676833
178;0,481163
108;0,637221
56;0,862043
89;0,000000
106;0,175763
211;0,571601
240;0,872453
91;0,840962
255;0,632195
160;0,206128
227;0,411889
178;0,101308
285;0,556102
71;0,904599
170;0,372435
242;0,286610
43;0,841264
237;0,381163
261;0,373534
173;0,343064
83;0,340267
138;0,801911
194;0,688438
109;0,774940
211;0,649130
187;0,248785
74;0,605605
35;0,829844
260;0,612633
168;0,418925
117;0,853140
104;0,794638
159;0,574188
57;0,900075
264;0,479052
95;0,596882
162;0,938082
67;0,000000
54;0,860119
105;0,799660
223;0,792648
149;0,833761
171;0,789609
228;0,812601
230;0,769587
168;0,353386
276;0,733162
276;0,651140
258;0,697874
45;0,739028
116;0,758544
178;0,074851
215;0,548020
184;0,574679
132;0,879641
195;0,868335
97;0,698097
103;0,871150
89;0,711509
284;0,509615
264;0,463468
176;0,541690
206;0,694876
80;0,000000
46;0,909239
196;0,314075
189;0,251481
174;0,152635
98;0,821978
153;0,442907
284;0,558475
54;0,882682
132;0,080348
170;0,588184
206;0,846098
64;0,824672
208;0,834659
272;0,299020
129;0,827648
146;0,834351
196;0,605327
134;0,885179
49;0,000000
146;0,267860
110;0,000000
79;0,543555
131;0,000000
56;0,458986
144;0,147058
45;0,487263
109;0,824556
91;0,602227
228;0,386235
36;0,000000
51;0,000000
149;0,804920
80;0,886393
149;0,742076
46;0,000000
80;0,426806
54;0,895347
75;0,758744
54;0,024851
179;0,791040
144;0,354286
109;0,848135
213;0,679225
93;0,900585
85;0,473261
185;0,404223
227;0,211862
171;0,862435
282;0,673632
46;0,934766
125;0,000000
263;0,296080
229;0,574347
106;0,134211
288;0,650544
78;0,921215
98;0,000000
75;0,748305
54;0,843888
224;0,691254
48;0,216011
278;0,507387
56;0,334458
181;0,589524
200;0,355410
232;0,723791
140;0,855496
259;0,698651
227;0,657425
204;0,467793
155;0,513942
195;0,285913
128;0,814358
245;0,244156
129;0,610888
192;0,889378
266;0,242896
102;0,272809
211;0,415302
280;0,754117
245;0,917749
274;0,568660
97;0,718590
225;0,681067
148;0,138843
278;0,377647
186;0,609762
92;0,886155
41;0,000000
59;0,000000
274;0,450896
121;0,681039
279;0,437429
239;0,451854
271;0,418731
284;0,588637
273;0,594261
63;0,831253
281;0,329118
146;0,664200
270;0,667447
90;0,918258
182;0,815130
170;0,716502
150;0,299953
78;0,000000
277;0,541245
268;0,506559
83;0,300010
102;0,855257
230;0,425022
232;0,285299
207;0,412006
51;0,016559
227;0,480542
119;0,017284
114;0,857921
77;0,093461
44;0,000000
54;0,891253
203;0,240415
86;0,000000
97;0,000000
189;0,637085
112;0,841750
113;0,116480
162;0,134409
206;0,564283
62;0,833801
57;0,705568
196;0,578280
236;0,857848
258;0,324477
230;0,123654
243;0,780630
56;0,000000
199;0,011753
42;0,000000
216;0,632443
65;0,420196
94;0,632122
130;0,072890
105;0,569631
61;0,455449
196;0,938982
123;0,855698
244;0,301153
169;0,416068
101;0,373684
116;0,885284
35;0,000000
72;0,878540
56;0,906364
66;0,710977
215;0,657370
74;0,138012
281;0,778335
264;0,481440
196;0,656092
70;0,467838
86;0,555599
73;0,504873
54;0,048982
63;0,000000
53;0,805241
47;0,362068
53;0,888224
261;0,438751
34;0,866784
173;0,188916
259;0,485972
199;0,121617
144;0,208321
116;0,287020
69;0,789258
141;0,757799
62;0,725953
208;0,550196
66;0,774616
184;0,267939
90;0,729734
116;0,794570
74;0,786821
96;0,855645
223;0,688895
251;0,824142
195;0,445226
162;0,069188
145;0,448209
69;0,000000
266;0,421638
279;0,487154
133;0,712793
85;0,892321
83;0,877744
37;0,284040
194;0,262518
81;0,396823
163;0,275295
267;0,487938
191;0,584088
283;0,764154
78;0,452472
95;0,580621
186;0,056556
184;0,713244
202;0,412139
237;0,436807
97;0,000000
123;0,631194
95;0,063148
65;0,019498
192;0,253689
284;0,346195
126;0,819157
137;0,393394
45;0,890912
148;0,565352
237;0,404382
205;0,420501
277;0,618452
154;0,647229
70;0,818299
231;0,563179
113;0,844291
54;0,000000
106;0,515370
60;0,914036
198;0,557413
118;0,754413
53;0,235105
100;0,767214
64;0,157063
74;0,000000
87;0,690920
66;0,534148
179;0,385361
35;0,770080
115;0,257251
141;0,054048
85;0,000000
273;0,642552
78;0,000000
38;0,232489
201;0,503926
131;0,779583
166;0,953080
156;0,018942
65;0,893752
269;0,443261
163;0,760815
189;0,078113
192;0,268621
212;0,648129
105;0,092704
88;0,705910
165;0,293730
139;0,850442
194;0,771244
213;0,200224
149;0,008067
54;0,323325
70;0,873084
226;0,330086
205;0,346928
220;0,743277
99;0,849043
163;0,266839
156;0,193468
252;0,580646
222;0,688849
187;0,481378
100;0,289332
242;0,280268
56;0,427783
97;0,028577
54;0,179835
258;0,564159
86;0,589005
131;0,000000
82;0,000000
92;0,825504
244;0,584103
128;0,265074
263;0,543333
213;0,633108
267;0,520411
217;0,451637
248;0,291524
215;0,811334
200;0,789212
131;0,272427
191;0,560304
207;0,924105
81;0,000000
39;0,000000
123;0,887223
137;0,823553
126;0,659281
127;0,524715
89;0,683450
137;0,646617
58;0,831696
153;0,888331
224;0,695839
151;0,820843
106;0,000000
69;0,059453
78;0,598324
78;0,000000
281;0,558842
120;0,860673
285;0,423202
138;0,604477
227;0,498362
212;0,739476
281;0,584601
127;0,126642
131;0,866688
49;0,000000
198;0,842619
189;0,369687
185;0,277191
186;0,132308
199;0,219670
57;0,906297
91;0,411734
164;0,149380
169;0,708382
88;0,811495
108;0,197040
177;0,635593
124;0,784496
272;0,616106
48;0,000000
133;0,219060
143;0,810313
213;0,478764
248;0,191556
219;0,406930
177;0,021001
175;0,282046
94;0,819123
231;0,176838
185;0,341963
171;0,252573
258;0,477452
70;0,912902
260;0,525803
223;0,778499
136;0,168619
84;0,830480
222;0,565023
122;0,823151
154;0,670649
105;0,720468
249;0,614195
95;0,719223
219;0,159388
73;0,715096
150;0,635538
54;0,809865
280;0,383113
172;0,773574
73;0,849883
104;0,803753
69;0,188089
132;0,088159
49;0,728777
207;0,862607
38;0,107899
136;0,076234
189;0,530080
131;0,628950
149;0,245510
285;0,455720
52;0,819165
127;0,315593
166;0,444415
204;0,926980
224;0,717164
283;0,426782
280;0,471533
35;0,000000
281;0,375850
108;0,318873
83;0,897642
238;0,536903
248;0,461281
108;0,276844
75;0,882401
92;0,362499
33;0,832167
156;0,141108
83;0,821739
144;0,825957
156;0,863432
144;0,566031
288;0,580252
234;0,265047
130;0,682334
100;0,644765
240;0,867241
92;0,000000
145;0,373780
221;0,451920
69;0,862667
256;0,489539
182;0,349305
151;0,590018
247;0,577711
264;0,415995
165;0,832793
42;0,000000
245;0,802826
242;0,303860
95;0,208722
125;0,784646
56;0,000000
50;0,000000
78;0,052986
277;0,561299
32;0,895355
159;0,697880
78;0,000000
62;0,844727
280;0,586851
186;0,346142
249;0,570990
100;0,706730
171;0,821094
91;0,888996
112;0,847884
125;0,154005
188;0,234974
137;0,784535
271;0,523889
81;0,000000
139;0,859502
58;0,000000
84;0,273833
278;0,671761
99;0,918745
179;0,906926
39;0,799102
114;0,624590
138;0,652060
178;0,728034
60;0,717864
128;0,113497
77;0,892139
104;0,891976
207;0,469518
175;0,603228
121;0,542610
105;0,886041
127;0,605624
181;0,876232
232;0,786532
233;0,634871
42;0,283670
191;0,612210
74;0,436594
140;0,750782
110;0,459536
231;0,805269
274;0,270015
42;0,249711
256;0,503314
73;0,693113
87;0,845093
40;0,823332
116;0,952876
156;0,632674
185;0,765701
134;0,007836
258;0,569642
39;0,900170
147;0,902711
142;0,495697
226;0,249371
239;0,604582
108;0,782687
269;0,453459
270;0,629301
216;0,819933
206;0,313015
124;0,018614
93;0,000000
53;0,002671
258;0,352350
270;0,630887
87;0,948955
175;0,022713
247;0,198346
49;0,826123
176;0,782914
259;0,347770
179;0,042132
92;0,000000
250;0,306350
111;0,247668
155;0,813792
260;0,387654
98;0,013146
256;0,620205
151;0,720011
203;0,849477
131;0,502944
135;0,594168
44;0,869857
78;0,785867
118;0,814542
78;0,603764
138;0,449831
123;0,843690
238;0,915387
162;0,224609
128;0,876501
271;0,530148
67;0,109526
157;0,699462
145;0,611020
236;0,490332
66;0,727247
82;0,077807
124;0,956585
129;0,498011
122;0,761592
51;0,000000
195;0,557781
174;0,713293
102;0,733640
105;0,841892
119;0,091292
101;0,733936
119;0,868980
241;0,584378
74;0,872075
120;0,000000
156;0,788263
171;0,815601
143;0,917708
242;0,537477
71;0,800266
252;0,469235
70;0,000000
281;0,487203
60;0,000000
163;0,694978
63;0,933119
249;0,781345
228;0,717297
160;0,379194
239;0,528522
79;0,315216
276;0,539913
208;0,628283
247;0,729422
284;0,379710
257;0,372134
220;0,878284
115;0,750947
209;0,717132
153;0,125873
134;0,203610
106;0,224413
76;0,690755
245;0,574159
256;0,414431
115;0,114641
161;0,934617
37;0,000000
75;0,205065
245;0,518769
234;0,564485
86;0,608975
258;0,708839
86;0,861492
209;0,398046
39;0,907302
139;0,289569
215;0,928688
111;0,236802
152;0,375886
262;0,397571
145;0,916834
103;0,903867
94;0,780344
268;0,676395
139;0,839730
196;0,175114
145;0,378235
264;0,236639
185;0,601069
40;0,373027
181;0,179410
38;0,000000
44;0,883671
68;0,000000
142;0,126568
237;0,516961
147;0,833473
175;0,849347
65;0,908413
119;0,810321
141;0,458986
215;0,667152
83;0,891952
52;0,826489
149;0,350333
47;0,963864
208;0,758265
62;0,816686
80;0,339489
128;0,060603
226;0,504474
34;0,340590
95;0,872577
153;0,665838
40;0,000000
143;0,619758
111;0,869967
248;0,624970
197;0,620395
57;0,852898
152;0,505789
66;0,000000
173;0,855435
240;0,492918
230;0,520642
181;0,645983
196;0,386192
68;0,819915
237;0,504921
196;0,337762
234;0,621220
91;0,388222
85;0,801905
261;0,633583
119;0,000000
45;0,784625
222;0,067720
252;0,625355
117;0,741563
282;0,539038
201;0,901136
270;0,266668
71;0,198754
283;0,549162
166;0,508068
284;0,559636
201;0,896431
86;0,874315
95;0,235489
183;0,831129
88;0,693596
84;0,241136
226;0,794037
34;0,928685
50;0,308831
75;0,000000
185;0,412514
130;0,795264
40;0,851663
120;0,880161
202;0,396068
48;0,593767
215;0,398624
70;0,898156
49;0,776759
154;0,699436
40;0,872239
274;0,613252
260;0,662989
182;0,847751
73;0,891607
119;0,883596
92;0,249377
263;0,425315
135;0,480810
262;0,493680
229;0,457472
58;0,851350
66;0,896541
