Name;TP;TN;FP;FN;TPR;FPR;Precision;Recall;F1;EvaluationTimePerWindowMS;ValueShift;
Corner(RGB)+Histogram(Depth)+HoG(Depth)+HoG(RGB)+LBP(RGB);2497;3818;1;1323;0.653665;0.000262;0.999600;0.653665;0.790440;3.333552;-9.400000;
Corner(RGB)+Histogram(Depth)+HoG(Depth)+HoG(RGB)+LBP(RGB);2540;3818;1;1280;0.664921;0.000262;0.999606;0.664921;0.798617;3.333421;-9.200000;
Corner(RGB)+Histogram(Depth)+HoG(Depth)+HoG(RGB)+LBP(RGB);2585;3818;1;1235;0.676702;0.000262;0.999613;0.676702;0.807056;3.335646;-9.000000;
Corner(RGB)+Histogram(Depth)+HoG(Depth)+HoG(RGB)+LBP(RGB);2630;3818;1;1190;0.688482;0.000262;0.999620;0.688482;0.815377;3.327530;-8.800000;
Corner(RGB)+Histogram(Depth)+HoG(Depth)+HoG(RGB)+LBP(RGB);2660;3818;1;1160;0.696335;0.000262;0.999624;0.696335;0.820861;3.331588;-8.600000;
Corner(RGB)+Histogram(Depth)+HoG(Depth)+HoG(RGB)+LBP(RGB);2694;3818;1;1126;0.705236;0.000262;0.999629;0.705236;0.827015;3.327661;-8.400000;
Corner(RGB)+Histogram(Depth)+HoG(Depth)+HoG(RGB)+LBP(RGB);2724;3818;1;1096;0.713089;0.000262;0.999633;0.713089;0.832391;3.333028;-8.200000;
Corner(RGB)+Histogram(Depth)+HoG(Depth)+HoG(RGB)+LBP(RGB);2754;3818;1;1066;0.720942;0.000262;0.999637;0.720942;0.837719;3.330017;-8.000000;
Corner(RGB)+Histogram(Depth)+HoG(Depth)+HoG(RGB)+LBP(RGB);2788;3818;1;1032;0.729843;0.000262;0.999641;0.729843;0.843698;3.329101;-7.800000;
Corner(RGB)+Histogram(Depth)+HoG(Depth)+HoG(RGB)+LBP(RGB);2825;3818;1;995;0.739529;0.000262;0.999646;0.739529;0.850135;3.330802;-7.600000;
Corner(RGB)+Histogram(Depth)+HoG(Depth)+HoG(RGB)+LBP(RGB);2856;3818;1;964;0.747644;0.000262;0.999650;0.747644;0.855474;3.331064;-7.400000;
Corner(RGB)+Histogram(Depth)+HoG(Depth)+HoG(RGB)+LBP(RGB);2897;3817;2;923;0.758377;0.000524;0.999310;0.758377;0.862331;3.332242;-7.200000;
Corner(RGB)+Histogram(Depth)+HoG(Depth)+HoG(RGB)+LBP(RGB);2918;3817;2;902;0.763874;0.000524;0.999315;0.763874;0.865875;3.332897;-7.000000;
Corner(RGB)+Histogram(Depth)+HoG(Depth)+HoG(RGB)+LBP(RGB);2956;3817;2;864;0.773822;0.000524;0.999324;0.773822;0.872234;3.331064;-6.800000;
Corner(RGB)+Histogram(Depth)+HoG(Depth)+HoG(RGB)+LBP(RGB);2985;3817;2;835;0.781414;0.000524;0.999330;0.781414;0.877038;3.333682;-6.600000;
Corner(RGB)+Histogram(Depth)+HoG(Depth)+HoG(RGB)+LBP(RGB);3017;3817;2;803;0.789791;0.000524;0.999338;0.789791;0.882293;3.330802;-6.400000;
Corner(RGB)+Histogram(Depth)+HoG(Depth)+HoG(RGB)+LBP(RGB);3044;3815;4;776;0.796859;0.001047;0.998688;0.796859;0.886430;3.329493;-6.200000;
Corner(RGB)+Histogram(Depth)+HoG(Depth)+HoG(RGB)+LBP(RGB);3073;3815;4;747;0.804450;0.001047;0.998700;0.804450;0.891112;3.333944;-6.000000;
Corner(RGB)+Histogram(Depth)+HoG(Depth)+HoG(RGB)+LBP(RGB);3101;3814;5;719;0.811780;0.001309;0.998390;0.811780;0.895466;3.331588;-5.800000;
Corner(RGB)+Histogram(Depth)+HoG(Depth)+HoG(RGB)+LBP(RGB);3132;3813;6;688;0.819895;0.001571;0.998088;0.819895;0.900259;3.327923;-5.600000;
Corner(RGB)+Histogram(Depth)+HoG(Depth)+HoG(RGB)+LBP(RGB);3150;3813;6;670;0.824607;0.001571;0.998099;0.824607;0.903096;3.330541;-5.400000;
Corner(RGB)+Histogram(Depth)+HoG(Depth)+HoG(RGB)+LBP(RGB);3176;3812;7;644;0.831414;0.001833;0.997801;0.831414;0.907040;3.331326;-5.200000;
Corner(RGB)+Histogram(Depth)+HoG(Depth)+HoG(RGB)+LBP(RGB);3194;3811;8;626;0.836126;0.002095;0.997502;0.836126;0.909712;3.330279;-5.000000;
Corner(RGB)+Histogram(Depth)+HoG(Depth)+HoG(RGB)+LBP(RGB);3215;3808;11;605;0.841623;0.002880;0.996590;0.841623;0.912575;3.328053;-4.800000;
Corner(RGB)+Histogram(Depth)+HoG(Depth)+HoG(RGB)+LBP(RGB);3244;3808;11;576;0.849215;0.002880;0.996621;0.849215;0.917032;3.331195;-4.600000;
Corner(RGB)+Histogram(Depth)+HoG(Depth)+HoG(RGB)+LBP(RGB);3261;3807;12;559;0.853665;0.003142;0.996334;0.853665;0.919498;3.329101;-4.400000;
Corner(RGB)+Histogram(Depth)+HoG(Depth)+HoG(RGB)+LBP(RGB);3289;3806;13;531;0.860995;0.003404;0.996063;0.860995;0.923617;3.331588;-4.200000;
Corner(RGB)+Histogram(Depth)+HoG(Depth)+HoG(RGB)+LBP(RGB);3316;3806;13;504;0.868063;0.003404;0.996095;0.868063;0.927682;3.328315;-4.000000;
Corner(RGB)+Histogram(Depth)+HoG(Depth)+HoG(RGB)+LBP(RGB);3334;3804;15;486;0.872775;0.003928;0.995521;0.872775;0.930116;3.331064;-3.800000;
Corner(RGB)+Histogram(Depth)+HoG(Depth)+HoG(RGB)+LBP(RGB);3355;3804;15;465;0.878272;0.003928;0.995549;0.878272;0.933241;3.331457;-3.600000;
Corner(RGB)+Histogram(Depth)+HoG(Depth)+HoG(RGB)+LBP(RGB);3373;3804;15;447;0.882984;0.003928;0.995573;0.882984;0.935905;3.327792;-3.400000;
Corner(RGB)+Histogram(Depth)+HoG(Depth)+HoG(RGB)+LBP(RGB);3395;3802;17;425;0.888743;0.004451;0.995018;0.888743;0.938883;3.328315;-3.200000;
Corner(RGB)+Histogram(Depth)+HoG(Depth)+HoG(RGB)+LBP(RGB);3414;3802;17;406;0.893717;0.004451;0.995045;0.893717;0.941663;3.328315;-3.000000;
Corner(RGB)+Histogram(Depth)+HoG(Depth)+HoG(RGB)+LBP(RGB);3438;3802;17;382;0.900000;0.004451;0.995080;0.900000;0.945155;3.330410;-2.800000;
Corner(RGB)+Histogram(Depth)+HoG(Depth)+HoG(RGB)+LBP(RGB);3456;3802;17;364;0.904712;0.004451;0.995105;0.904712;0.947758;3.330410;-2.600000;
Corner(RGB)+Histogram(Depth)+HoG(Depth)+HoG(RGB)+LBP(RGB);3473;3802;17;347;0.909162;0.004451;0.995129;0.909162;0.950205;3.331457;-2.400000;
Corner(RGB)+Histogram(Depth)+HoG(Depth)+HoG(RGB)+LBP(RGB);3489;3799;20;331;0.913351;0.005237;0.994300;0.913351;0.952108;3.338919;-2.200000;
Corner(RGB)+Histogram(Depth)+HoG(Depth)+HoG(RGB)+LBP(RGB);3503;3796;23;317;0.917016;0.006023;0.993477;0.917016;0.953716;3.327399;-2.000000;
Corner(RGB)+Histogram(Depth)+HoG(Depth)+HoG(RGB)+LBP(RGB);3515;3796;23;305;0.920157;0.006023;0.993499;0.920157;0.955423;3.337086;-1.800000;
Corner(RGB)+Histogram(Depth)+HoG(Depth)+HoG(RGB)+LBP(RGB);3537;3794;25;283;0.925916;0.006546;0.992981;0.925916;0.958277;3.333552;-1.600000;
Corner(RGB)+Histogram(Depth)+HoG(Depth)+HoG(RGB)+LBP(RGB);3548;3793;26;272;0.928796;0.006808;0.992725;0.928796;0.959697;3.330017;-1.400000;
Corner(RGB)+Histogram(Depth)+HoG(Depth)+HoG(RGB)+LBP(RGB);3557;3791;28;263;0.931152;0.007332;0.992190;0.931152;0.960702;3.330017;-1.200000;
Corner(RGB)+Histogram(Depth)+HoG(Depth)+HoG(RGB)+LBP(RGB);3570;3786;33;250;0.934555;0.008641;0.990841;0.934555;0.961875;3.327006;-1.000000;
Corner(RGB)+Histogram(Depth)+HoG(Depth)+HoG(RGB)+LBP(RGB);3585;3780;39;235;0.938482;0.010212;0.989238;0.938482;0.963192;3.331326;-0.800000;
Corner(RGB)+Histogram(Depth)+HoG(Depth)+HoG(RGB)+LBP(RGB);3596;3777;42;224;0.941361;0.010998;0.988455;0.941361;0.964334;3.332766;-0.600000;
Corner(RGB)+Histogram(Depth)+HoG(Depth)+HoG(RGB)+LBP(RGB);3603;3770;49;217;0.943194;0.012831;0.986583;0.943194;0.964400;3.332766;-0.400000;
Corner(RGB)+Histogram(Depth)+HoG(Depth)+HoG(RGB)+LBP(RGB);3615;3766;53;205;0.946335;0.013878;0.985551;0.946335;0.965545;3.330279;-0.200000;
