Name;TP;TN;FP;FN;TPR;FPR;Precision;Recall;F1;EvaluationTimePerWindowMS;ValueShift;
FAST(Depth)+HoG(Depth)+HoG(RGB);3792;3044;775;28;0.992670;0.202933;0.830304;0.992670;0.904257;2.584893;3.600000;
FAST(Depth)+HoG(Depth)+HoG(RGB);3799;2973;846;21;0.994503;0.221524;0.817869;0.994503;0.897578;2.586464;3.800000;
FAST(Depth)+HoG(Depth)+HoG(RGB);3801;2885;934;19;0.995026;0.244567;0.802746;0.995026;0.888603;2.588035;4.000000;
FAST(Depth)+HoG(Depth)+HoG(RGB);3802;2807;1012;18;0.995288;0.264991;0.789780;0.995288;0.880704;2.585810;4.200000;
FAST(Depth)+HoG(Depth)+HoG(RGB);3804;2727;1092;16;0.995812;0.285939;0.776961;0.995812;0.872877;2.586071;4.400000;
FAST(Depth)+HoG(Depth)+HoG(RGB);3805;2635;1184;15;0.996073;0.310029;0.762678;0.996073;0.863889;2.588821;4.600000;
FAST(Depth)+HoG(Depth)+HoG(RGB);3808;2550;1269;12;0.996859;0.332286;0.750049;0.996859;0.856019;2.586071;4.800000;
FAST(Depth)+HoG(Depth)+HoG(RGB);3811;2455;1364;9;0.997644;0.357162;0.736425;0.997644;0.847360;2.585548;5.000000;
FAST(Depth)+HoG(Depth)+HoG(RGB);3813;2346;1473;7;0.998168;0.385703;0.721339;0.998168;0.837470;2.584370;5.200000;
FAST(Depth)+HoG(Depth)+HoG(RGB);3815;2236;1583;5;0.998691;0.414506;0.706743;0.998691;0.827728;2.585286;5.400000;
FAST(Depth)+HoG(Depth)+HoG(RGB);3815;2127;1692;5;0.998691;0.443048;0.692755;0.998691;0.818055;2.583453;5.600000;
FAST(Depth)+HoG(Depth)+HoG(RGB);3816;2039;1780;4;0.998953;0.466091;0.681916;0.998953;0.810535;2.585417;5.800000;
FAST(Depth)+HoG(Depth)+HoG(RGB);3816;1945;1874;4;0.998953;0.490704;0.670650;0.998953;0.802524;2.581752;6.000000;
FAST(Depth)+HoG(Depth)+HoG(RGB);3817;1854;1965;3;0.999215;0.514533;0.660152;0.999215;0.795043;2.586333;6.200000;
FAST(Depth)+HoG(Depth)+HoG(RGB);3817;1761;2058;3;0.999215;0.538885;0.649702;0.999215;0.787416;2.588166;6.400000;
FAST(Depth)+HoG(Depth)+HoG(RGB);3819;1661;2158;1;0.999738;0.565069;0.638949;0.999738;0.779626;2.586857;6.600000;
FAST(Depth)+HoG(Depth)+HoG(RGB);3819;1571;2248;1;0.999738;0.588636;0.629471;0.999738;0.772530;2.585679;6.800000;
FAST(Depth)+HoG(Depth)+HoG(RGB);3819;1467;2352;1;0.999738;0.615868;0.618862;0.999738;0.764488;2.582406;7.000000;
FAST(Depth)+HoG(Depth)+HoG(RGB);3819;1370;2449;1;0.999738;0.641267;0.609285;0.999738;0.757137;2.584239;7.200000;
